Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude
39006,Brookfield White Pine Hydro LLC,1508.0,West Buxton,Map,Map,ME,York,ISNE,IPP Non-CHP,WB5,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,1.0,1904.0, , ,(OP) Operating, , , , , , , , ,43.66687,-70.60213
39006,Brookfield White Pine Hydro LLC,1508.0,West Buxton,Map,Map,ME,York,ISNE,IPP Non-CHP,WB6,,4.0,4,4,Conventional Hydroelectric,WAT,HY,1.0,1927.0, , ,(OP) Operating, , , , , , , , ,43.66687,-70.60213
39006,Brookfield White Pine Hydro LLC,1509.0,Weston Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WE1,,3.0,3.3,3.3,Conventional Hydroelectric,WAT,HY,1.0,1921.0, , ,(OP) Operating, , , , , , , , ,44.763875,-69.71828
39006,Brookfield White Pine Hydro LLC,1509.0,Weston Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WE2,,3.0,3.3,3.3,Conventional Hydroelectric,WAT,HY,1.0,1920.0, , ,(OP) Operating, , , , , , , , ,44.763875,-69.71828
39006,Brookfield White Pine Hydro LLC,1509.0,Weston Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WE3,,3.0,3.3,3.3,Conventional Hydroelectric,WAT,HY,1.0,1921.0, , ,(OP) Operating, , , , , , , , ,44.763875,-69.71828
39006,Brookfield White Pine Hydro LLC,1509.0,Weston Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WE4,,3.0,3.3,3.3,Conventional Hydroelectric,WAT,HY,1.0,1923.0, , ,(OP) Operating, , , , , , , , ,44.763875,-69.71828
39006,Brookfield White Pine Hydro LLC,1510.0,Williams Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WI1,,7.0,8.2,8.2,Conventional Hydroelectric,WAT,HY,1.0,1939.0, , ,(OP) Operating, , , , , , , , ,44.9589,-69.8703
39006,Brookfield White Pine Hydro LLC,1510.0,Williams Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WI2,,6.0,6.7,6.7,Conventional Hydroelectric,WAT,HY,1.0,1950.0, , ,(OP) Operating, , , , , , , , ,44.9589,-69.8703
39006,Brookfield White Pine Hydro LLC,1511.0,Wyman Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WY1,,24.0,29.4,29.4,Conventional Hydroelectric,WAT,HY,1.0,1930.0, , ,(OP) Operating, , , , , , , , ,45.0703,-69.9064
39006,Brookfield White Pine Hydro LLC,1511.0,Wyman Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WY2,,24.0,29.9,29.9,Conventional Hydroelectric,WAT,HY,1.0,1931.0, , ,(OP) Operating, , , , , , , , ,45.0703,-69.9064
39006,Brookfield White Pine Hydro LLC,1511.0,Wyman Hydro,Map,Map,ME,Somerset,ISNE,IPP Non-CHP,WY3,,24.0,29.2,29.2,Conventional Hydroelectric,WAT,HY,1.0,1940.0, , ,(OP) Operating, , , , , , , , ,45.0703,-69.9064
6035,"Constellation Power, Inc",1586.0,Exelon Framingham LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT1,,14.2,10.1,14.2,Petroleum Liquids,DFO,GT,3.0,1970.0, , ,(OP) Operating, , , , , , , , ,42.2672,-71.3983
6035,"Constellation Power, Inc",1586.0,Exelon Framingham LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT2,,14.2,9.8,14.7,Petroleum Liquids,DFO,GT,9.0,1969.0, , ,(OP) Operating, , , , , , , , ,42.2672,-71.3983
6035,"Constellation Power, Inc",1586.0,Exelon Framingham LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT3,,14.2,11.3,15.3,Petroleum Liquids,DFO,GT,9.0,1969.0, , ,(OP) Operating, , , , , , , , ,42.2672,-71.3983
6035,"Constellation Power, Inc",1592.0,Exelon Medway LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT1,,45.0,41.3,58.8,Petroleum Liquids,DFO,GT,7.0,1970.0, , ,(OP) Operating, , , , , , , , ,42.140028,-71.44644
6035,"Constellation Power, Inc",1592.0,Exelon Medway LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT2,,45.0,39.8,61.6,Petroleum Liquids,DFO,GT,3.0,1971.0, , ,(OP) Operating, , , , , , , , ,42.140028,-71.44644
6035,"Constellation Power, Inc",1592.0,Exelon Medway LLC,Map,Map,MA,Norfolk,ISNE,IPP Non-CHP,GT3,,45.0,42,62.4,Petroleum Liquids,DFO,GT,7.0,1970.0, , ,(OP) Operating, , , , , , , , ,42.140028,-71.44644
59528,"Kendall Green Energy, LLC",1595.0,Kendall Square Station,Map,Map,MA,Middlesex,ISNE,IPP CHP,3,CC1,27.2,22.9,22.9,Natural Gas Fired Combined Cycle,NG,CA,8.0,1958.0, , ,(OP) Operating, , , , , , , , ,42.3633,-71.0792
59528,"Kendall Green Energy, LLC",1595.0,Kendall Square Station,Map,Map,MA,Middlesex,ISNE,IPP CHP,GEN4,CC1,186.2,183.1,187.4,Natural Gas Fired Combined Cycle,NG,CT,12.0,2002.0, , ,(OP) Operating, , , , , , , , ,42.3633,-71.0792
59528,"Kendall Green Energy, LLC",1595.0,Kendall Square Station,Map,Map,MA,Middlesex,ISNE,IPP CHP,JET1,,21.3,18,23,Petroleum Liquids,DFO,GT,9.0,1970.0, , ,(OP) Operating, , , , , , , , ,42.3633,-71.0792
64488,Vineyard Reliability LLC,1597.0,Oak Bluffs Diesel Generating Facility,Map,Map,MA,Dukes,ISNE,IPP Non-CHP,UN1,,2.7,2.8,2.8,Petroleum Liquids,DFO,IC,1.0,1969.0, , ,(OP) Operating, , , , , , , , ,41.425786,-70.60827
64488,Vineyard Reliability LLC,1597.0,Oak Bluffs Diesel Generating Facility,Map,Map,MA,Dukes,ISNE,IPP Non-CHP,UN2,,2.7,2.8,2.8,Petroleum Liquids,DFO,IC,1.0,1969.0, , ,(OP) Operating, , , , , , , , ,41.425786,-70.60827
64488,Vineyard Reliability LLC,1597.0,Oak Bluffs Diesel Generating Facility,Map,Map,MA,Dukes,ISNE,IPP Non-CHP,UN3,,2.7,2.8,2.8,Petroleum Liquids,DFO,IC,1.0,1972.0, , ,(OP) Operating, , , , , , , , ,41.425786,-70.60827
61708,Canal Generating LLC,1599.0,Canal,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,1,,585.0,560,567,Petroleum Liquids,RFO,ST,6.0,1968.0, , ,(OP) Operating, , , , , , , , ,41.7694,-70.5097
61708,Canal Generating LLC,1599.0,Canal,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,2,,580.0,558.8,562,Petroleum Liquids,RFO,ST,1.0,1976.0, , ,(OP) Operating, , , , , , , , ,41.7694,-70.5097
61708,Canal Generating LLC,1599.0,Canal,Map,Map,MA,Barnstable,ISNE,IPP Non-CHP,3,,330.0,330,367.7,Petroleum Liquids,DFO,GT,6.0,2019.0, , ,(OA) Out of service but expected to return to service in next calendar year, , , , , , , , ,41.7694,-70.5097
8776,City of Holyoke Gas and Electric Dept.,1603.0,Boatlock,Map,Map,MA,Hampden,ISNE,Electric Utility,1,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,1.0,1921.0, , ,(OP) Operating, , , , , , , , ,42.2086,-72.6014
8776,City of Holyoke Gas and Electric Dept.,1603.0,Boatlock,Map,Map,MA,Hampden,ISNE,Electric Utility,2,,1.2,1.5,1.5,Conventional Hydroelectric,WAT,HY,1.0,1924.0, , ,(OP) Operating, , , , , , , , ,42.2086,-72.6014
8776,City of Holyoke Gas and Electric Dept.,1603.0,Boatlock,Map,Map,MA,Hampden,ISNE,Electric Utility,3,,1.2,1.2,1.2,Conventional Hydroelectric,WAT,HY,1.0,1924.0, , ,(OP) Operating, , , , , , , , ,42.2086,-72.6014
8776,City of Holyoke Gas and Electric Dept.,1604.0,Chemical,Map,Map,MA,Hampden,ISNE,Electric Utility,1,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1935.0, , ,(OP) Operating, , , , , , , , ,42.1919,-72.6097
8776,City of Holyoke Gas and Electric Dept.,1604.0,Chemical,Map,Map,MA,Hampden,ISNE,Electric Utility,2,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1935.0, , ,(OP) Operating, , , , , , , , ,42.1919,-72.6097
8776,City of Holyoke Gas and Electric Dept.,1605.0,Hadley Falls,Map,Map,MA,Hampden,ISNE,Electric Utility,1,,17.6,18.1,18.1,Conventional Hydroelectric,WAT,HY,1.0,1952.0, , ,(OP) Operating, , , , , , , , ,42.2119,-72.6036
8776,City of Holyoke Gas and Electric Dept.,1605.0,Hadley Falls,Map,Map,MA,Hampden,ISNE,Electric Utility,2,,15.8,15,15,Conventional Hydroelectric,WAT,HY,11.0,1983.0, , ,(OP) Operating, , , , , , , , ,42.2119,-72.6036
8776,City of Holyoke Gas and Electric Dept.,1607.0,Riverside Holyoke,Map,Map,MA,Hampden,ISNE,Electric Utility,4,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1906.0, , ,(OP) Operating, , , , , , , , ,42.200592,-72.59443
8776,City of Holyoke Gas and Electric Dept.,1607.0,Riverside Holyoke,Map,Map,MA,Hampden,ISNE,Electric Utility,5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1.0,1906.0, , ,(OP) Operating, , , , , , , , ,42.200592,-72.59443
8776,City of Holyoke Gas and Electric Dept.,1607.0,Riverside Holyoke,Map,Map,MA,Hampden,ISNE,Electric Utility,7,,1.5,1.5,1.5,Conventional Hydroelectric,WAT,HY,1.0,1922.0, , ,(OP) Operating, , , , , , , , ,42.200592,-72.59443
8776,City of Holyoke Gas and Electric Dept.,1607.0,Riverside Holyoke,Map,Map,MA,Hampden,ISNE,Electric Utility,8,,4.0,4,4,Conventional Hydroelectric,WAT,HY,1.0,1931.0, , ,(OP) Operating, , , , , , , , ,42.200592,-72.59443
13206,Nantucket Electric Co,1615.0,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,18,,15.4,13.5,15.4,Petroleum Liquids,DFO,GT,8.0,2019.0, , ,(OP) Operating, , , , , , , , ,41.2583,-70.0517
13206,Nantucket Electric Co,1615.0,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,19,,1.0,1,1,Petroleum Liquids,DFO,IC,8.0,2019.0, , ,(OP) Operating, , , , , , , , ,41.2583,-70.0517
13206,Nantucket Electric Co,1615.0,Nantucket Hybrid,Map,Map,MA,Nantucket,ISNE,Electric Utility,20,,6.0,6,6,Batteries,MWH,BA,7.0,2019.0, , ,(OP) Operating,48, , , , , , , ,41.2583,-70.0517
61122,"Great River Hydro, LLC",1620.0,Deerfield 5,Map,Map,MA,Berkshire,ISNE,IPP Non-CHP,GEN1,,17.5,13.9,13.9,Conventional Hydroelectric,WAT,HY,10.0,1974.0, , ,(OP) Operating, , , , , , , , ,42.69118,-72.9561
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,1,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1915.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,2,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1915.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,3,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1916.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,4,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1916.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,5,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1917.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
58185,"FirstLight Power Resources, Inc. - MA",1629.0,Cabot,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,6,,10.3,10.3,10.3,Conventional Hydroelectric,WAT,HY,1.0,1917.0, , ,(OP) Operating, , , , , , , , ,42.5875,-72.5793
8776,City of Holyoke Gas and Electric Dept.,1630.0,Cobble Mountain,Map,Map,MA,Hampden,ISNE,Electric Utility,1,,13.0,12.9,13,Conventional Hydroelectric,WAT,HY,1.0,1930.0, , ,(OP) Operating, , , , , , , , ,42.117112,-72.86466
8776,City of Holyoke Gas and Electric Dept.,1630.0,Cobble Mountain,Map,Map,MA,Hampden,ISNE,Electric Utility,2,,7.0,6.8,6.9,Conventional Hydroelectric,WAT,HY,1.0,1930.0, , ,(OP) Operating, , , , , , , , ,42.117112,-72.86466
8776,City of Holyoke Gas and Electric Dept.,1630.0,Cobble Mountain,Map,Map,MA,Hampden,ISNE,Electric Utility,3,,13.0,12.9,13,Conventional Hydroelectric,WAT,HY,1.0,1930.0, , ,(OP) Operating, , , , , , , , ,42.117112,-72.86466
61350,"Central Rivers Power MA, LLC",1634.0,Gardners Falls,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,GF2,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1964.0, , ,(OA) Out of service but expected to return to service in next calendar year, , , , , , , , ,42.5914,-72.7308
61350,"Central Rivers Power MA, LLC",1634.0,Gardners Falls,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,GF3,,0.9,0.9,0.9,Conventional Hydroelectric,WAT,HY,1.0,1914.0, , ,(OP) Operating, , , , , , , , ,42.5914,-72.7308
61350,"Central Rivers Power MA, LLC",1634.0,Gardners Falls,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,GF4,,0.9,0.9,0.9,Conventional Hydroelectric,WAT,HY,1.0,1914.0, , ,(OP) Operating, , , , , , , , ,42.5914,-72.7308
61350,"Central Rivers Power MA, LLC",1634.0,Gardners Falls,Map,Map,MA,Franklin,ISNE,IPP Non-CHP,GF5,,1.3,1.3,1.3,Conventional Hydroelectric,WAT,HY,1.0,1925.0, , ,(OP) Operating, , , , , , , , ,42.5914,-72.7308
61350,"Central Rivers Power MA, LLC",1637.0,Putts Bridge,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,PB2,,1.6,1.6,1.6,Conventional Hydroelectric,WAT,HY,1.0,1918.0, , ,(OP) Operating, , , , , , , , ,42.157896,-72.48643
61350,"Central Rivers Power MA, LLC",1637.0,Putts Bridge,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,PB3,,1.6,1.6,1.6,Conventional Hydroelectric,WAT,HY,1.0,1918.0, , ,(OP) Operating, , , , , , , , ,42.157896,-72.48643
61350,"Central Rivers Power MA, LLC",1638.0,Redbridge,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,RB3,,1.8,1.8,1.8,Conventional Hydroelectric,WAT,HY,1.0,1934.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,42.176047,-72.40952
61350,"Central Rivers Power MA, LLC",1638.0,Redbridge,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,RB4,,1.8,1.8,1.8,Conventional Hydroelectric,WAT,HY,1.0,1926.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,42.176047,-72.40952
2144,Town of Braintree - (MA),1660.0,Potter Station 2,Map,Map,MA,Norfolk,ISNE,Electric Utility,WAT1,,58.0,52.6,57.4,Natural Gas Fired Combustion Turbine,NG,GT,7.0,2009.0, , ,(OP) Operating, , , , , , , , ,42.235,-70.9672
2144,Town of Braintree - (MA),1660.0,Potter Station 2,Map,Map,MA,Norfolk,ISNE,Electric Utility,WAT2,,58.0,52.6,57.4,Natural Gas Fired Combustion Turbine,NG,GT,7.0,2009.0, , ,(OP) Operating, , , , , , , , ,42.235,-70.9672
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,1,,1.2,1.2,1.3,Natural Gas Internal Combustion Engine,NG,IC,8.0,1986.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,10,,1.2,1.2,1.3,Natural Gas Internal Combustion Engine,NG,IC,4.0,1984.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,11,,1.2,1.2,1.1,Natural Gas Internal Combustion Engine,NG,IC,9.0,1982.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,12,,1.2,1.2,1.3,Natural Gas Internal Combustion Engine,NG,IC,8.0,1983.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,2,,1.3,1.3,1.3,Natural Gas Internal Combustion Engine,NG,IC,8.0,1954.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,6,,1.1,1.2,1.2,Natural Gas Internal Combustion Engine,NG,IC,7.0,1951.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,7,,1.3,1.3,1.4,Petroleum Liquids,DFO,IC,9.0,1956.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,8,,1.1,1.1,1.1,Petroleum Liquids,DFO,IC,8.0,1960.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.6986,-70.8697
9442,Town of Ipswich - (MA),1670.0,High Street Station,Map,Map,MA,Essex,ISNE,Electric Utility,9,,1.3,1.3,1.3,Natural Gas Internal Combustion Engine,NG,IC,10.0,1961.0, , ,(OP) Operating, , , , , , , , ,42.6986,-70.8697
14605,City of Peabody - (MA),1678.0,Waters River,Map,Map,MA,Essex,ISNE,Electric Utility,1,,21.3,16,22,Natural Gas Fired Combustion Turbine,NG,GT,12.0,1971.0,6,2026,(OP) Operating, , , , , , , , ,42.542949,-70.92831
14605,City of Peabody - (MA),1678.0,Waters River,Map,Map,MA,Essex,ISNE,Electric Utility,2,,43.6,30,44,Natural Gas Fired Combustion Turbine,NG,GT,11.0,1990.0, , ,(OP) Operating, , , , , , , , ,42.542949,-70.92831
18488,City of Taunton,1682.0,Cleary Flood Hybrid,Map,Map,MA,Bristol,ISNE,Electric Utility,9A,CC1,23.0,18,21.4,Natural Gas Fired Combined Cycle,NG,CT,10.0,1976.0, , ,(OP) Operating, , , , , , , , ,41.8653,-71.1061
18488,City of Taunton,1682.0,Cleary Flood Hybrid,Map,Map,MA,Bristol,ISNE,Electric Utility,BS1,,3.0,2.9,3,Batteries,MWH,BA,3.0,2020.0, , ,(OP) Operating,6, , , , , , , ,41.8653,-71.1061
18488,City of Taunton,1682.0,Cleary Flood Hybrid,Map,Map,MA,Bristol,ISNE,Electric Utility,CA9,CC1,95.0,85,87,Natural Gas Fired Combined Cycle,NG,CA,12.0,1975.0, , ,(OP) Operating, , , , , , , , ,41.8653,-71.1061
61122,"Great River Hydro, LLC",2349.0,Comerford,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,GEN1,,22.0,22.5,22.5,Conventional Hydroelectric,WAT,HY,9.0,1930.0, , ,(OP) Operating, , , , , , , , ,44.325053,-72.00098
61122,"Great River Hydro, LLC",2349.0,Comerford,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,GEN2,,48.6,47.8,48.5,Conventional Hydroelectric,WAT,HY,9.0,1930.0, , ,(OP) Operating, , , , , , , , ,44.325053,-72.00098
61122,"Great River Hydro, LLC",2349.0,Comerford,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,GEN3,,48.6,47.8,48.5,Conventional Hydroelectric,WAT,HY,9.0,1930.0, , ,(OP) Operating, , , , , , , , ,44.325053,-72.00098
61122,"Great River Hydro, LLC",2349.0,Comerford,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,GEN4,,48.6,47.8,48.5,Conventional Hydroelectric,WAT,HY,9.0,1930.0, , ,(OP) Operating, , , , , , , , ,44.325053,-72.00098
61122,"Great River Hydro, LLC",2351.0,S C Moore,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,GEN1,,47.7,47.2,47.7,Conventional Hydroelectric,WAT,HY,1.0,1957.0, , ,(OP) Operating, , , , , , , , ,44.3356,-71.8742
